Name,Level,Element,Damage,Damage Low,Damage High,STR,DEX,INT,CHA,LUK,END,WIS,Crit,Bonus,Melee Def,Pierce Def,Magic Def,Block,Parry,Dodge,All,Immobility,Health,Mana,Shrink,???,Bacon,Darkness,Disease,Energy,Evil,Fear,Fire,Good,Ice,Light,Metal,Nature,None,Poison,Silver,Stone,Water,Wind,Immobility+All,Health+All,Mana+All,Shrink+All,???+All,Bacon+All,Darkness+All,Disease+All,Energy+All,Evil+All,Fear+All,Fire+All,Good+All,Ice+All,Light+All,Metal+All,Nature+All,None+All,Poison+All,Silver+All,Stone+All,Water+All,Wind+All,DA,DC,Rare,Seasonal,DM,Guardian,Special Offer,Has Special,Item Type,Attack Type,Name No Link,Link
Fresh Asteraceae,80,Good,91,82,100,14,14,14,5,0,10,10,14,8,0,0,0,11,11,11,0,8,-9,-9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,-9,-9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Fresh Asteraceae,http://forums2.battleon.com/f/fb.asp?m=21972165
Fresh Cider Mug Shiv,78,Water,87,73,101,0,11,0,6,6,7,7,10,8,7,7,7,1,1,1,0,0,-3,0,0,0,0,8,0,8,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,-3,0,0,0,0,8,0,8,0,0,0,0,7,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,Dagger,Pierce,Fresh Cider Mug Shiv,http://forums2.battleon.com/f/fb.asp?m=21576256
Fresh Cider Mug Staff,78,Water,87,73,101,0,0,11,6,6,7,7,10,8,7,7,7,1,1,1,0,0,-3,0,0,0,0,8,0,8,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,-3,0,0,0,0,8,0,8,0,0,0,0,7,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,Staff,Magic,Fresh Cider Mug Staff,http://forums2.battleon.com/f/fb.asp?m=21576229
Fresh Cider Mug Sword,78,Water,87,73,101,11,0,0,6,6,7,7,10,8,7,7,7,1,1,1,0,0,-3,0,0,0,0,8,0,8,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,-3,0,0,0,0,8,0,8,0,0,0,0,7,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,Sword,Melee,Fresh Cider Mug Sword,http://forums2.battleon.com/f/fb.asp?m=21576196
Fresh Pearl,50,Wind,72,65,79,6,0,0,5,5,6,6,6,7,5,5,5,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,7,4,4,0,1,0,1,0,0,0,0,Sword,Melee,Fresh Pearl,http://forums2.battleon.com/f/fb.asp?m=20709604
Fresh Void Cider Mug Shiv,78,???,90,75,105,0,12,0,6,6,8,8,11,8,7,7,7,1,1,1,0,0,-3,0,0,0,0,8,0,8,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,-3,0,0,0,0,8,0,8,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,Dagger,Pierce,Fresh Void Cider Mug Shiv,http://forums2.battleon.com/f/fb.asp?m=21572999
Fresh Void Cider Mug Staff,78,???,90,75,105,0,0,12,6,6,8,8,11,8,7,7,7,1,1,1,0,0,-3,0,0,0,0,8,0,8,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,-3,0,0,0,0,8,0,8,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,Staff,Magic,Fresh Void Cider Mug Staff,http://forums2.battleon.com/f/fb.asp?m=21581001
Fresh Void Cider Mug Sword,78,???,90,75,105,12,0,0,6,6,8,8,11,8,7,7,7,1,1,1,0,0,-3,0,0,0,0,8,0,8,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,-3,0,0,0,0,8,0,8,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,Sword,Melee,Fresh Void Cider Mug Sword,http://forums2.battleon.com/f/fb.asp?m=21574550
Freshened Pearl,50,Wind,72,65,79,0,6,0,5,5,6,6,6,7,5,5,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,7,4,4,0,1,0,1,0,0,0,0,Dagger,Pierce,Freshened Pearl,http://forums2.battleon.com/f/fb.asp?m=20711227
Freshet Pearl,50,Wind,72,65,79,0,0,6,5,5,6,6,6,7,5,5,5,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,7,4,4,0,1,0,1,0,0,0,0,Staff,Magic,Freshet Pearl,http://forums2.battleon.com/f/fb.asp?m=20714019
Fried Splatula,50,Fire,68,61,75,6,6,6,4,4,4,4,6,5,3,3,3,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,-2,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Fried Splatula,http://forums2.battleon.com/f/fb.asp?m=21709386
Frigid Arctic Blade,58,Ice,74,69,79,6,0,0,0,6,6,0,6,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sword,Melee,Frigid Arctic Blade,http://forums2.battleon.com/f/fb.asp?m=18074202
Frigid Arctic Dirk,58,Ice,74,69,79,0,6,0,0,6,6,0,6,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Dagger,Pierce,Frigid Arctic Dirk,http://forums2.battleon.com/f/fb.asp?m=18074223
Frigid Arctic Staff,58,Ice,74,69,79,0,0,6,0,6,6,0,6,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Staff,Magic,Frigid Arctic Staff,http://forums2.battleon.com/f/fb.asp?m=18072326
Frigid Dirk,33,Ice,53,46,60,0,2,0,0,0,1,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dagger,Pierce,Frigid Dirk,http://forums2.battleon.com/f/fb.asp?m=15747131
Frond Flayer,61,Nature,76,70,82,0,6,0,5,5,6,6,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,Dagger,Pierce,Frond Flayer,http://forums2.battleon.com/f/fb.asp?m=18576612
Frond Flayer,46,Nature,65,57,73,0,3,0,3,3,4,4,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dagger,Pierce,Frond Flayer,http://forums2.battleon.com/f/fb.asp?m=18575291
Frond Flayer,32,Nature,53,40,66,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dagger,Pierce,Frond Flayer,http://forums2.battleon.com/f/fb.asp?m=18575037
Frond Flayer,16,Nature,37,30,44,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dagger,Pierce,Frond Flayer,http://forums2.battleon.com/f/fb.asp?m=18574908
Frond Frazzler,2,Nature,10,6,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Axe,Melee,Frond Frazzler,http://forums2.battleon.com/f/fb.asp?m=4152835
Frost Dragon Head Blade I,10,Ice,26,23,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Sword,Melee,Frost Dragon Head Blade I,http://forums2.battleon.com/f/fb.asp?m=19943750
Frost Dragon Head Blade II,20,Ice,39,38,40,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Sword,Melee,Frost Dragon Head Blade II,http://forums2.battleon.com/f/fb.asp?m=19943763
Frost Dragon Head Blade III,30,Ice,49,46,52,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Sword,Melee,Frost Dragon Head Blade III,http://forums2.battleon.com/f/fb.asp?m=19943776
Frost Dragon Head Blade IV,40,Ice,58,57,59,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Sword,Melee,Frost Dragon Head Blade IV,http://forums2.battleon.com/f/fb.asp?m=19943791
Frost Dragon Head Blade V,50,Ice,65,63,67,5,0,0,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Sword,Melee,Frost Dragon Head Blade V,http://forums2.battleon.com/f/fb.asp?m=19943816
Frost Dragon Head Blade VI,60,Ice,72,71,73,5,0,0,0,0,6,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Sword,Melee,Frost Dragon Head Blade VI,http://forums2.battleon.com/f/fb.asp?m=19943846
Frost Dragon Head Blade VII,70,Ice,79,77,81,7,0,0,0,0,9,6,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Sword,Melee,Frost Dragon Head Blade VII,http://forums2.battleon.com/f/fb.asp?m=19946098
Frost Dragon Head Blade VIII,80,Ice,85,80,90,9,0,0,0,0,12,12,8,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Sword,Melee,Frost Dragon Head Blade VIII,http://forums2.battleon.com/f/fb.asp?m=19946099
Frost Dragon Head Knife I,10,Ice,26,23,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Dagger,Pierce,Frost Dragon Head Knife I,http://forums2.battleon.com/f/fb.asp?m=19941053
Frost Dragon Head Knife II,20,Ice,39,38,40,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Dagger,Pierce,Frost Dragon Head Knife II,http://forums2.battleon.com/f/fb.asp?m=19943743
Frost Dragon Head Knife III,30,Ice,49,46,52,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Dagger,Pierce,Frost Dragon Head Knife III,http://forums2.battleon.com/f/fb.asp?m=19943755
Frost Dragon Head Knife IV,40,Ice,58,57,59,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Dagger,Pierce,Frost Dragon Head Knife IV,http://forums2.battleon.com/f/fb.asp?m=19945758
Frost Dragon Head Knife V,50,Ice,65,63,67,0,4,0,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Dagger,Pierce,Frost Dragon Head Knife V,http://forums2.battleon.com/f/fb.asp?m=19945770
Frost Dragon Head Knife VI,60,Ice,72,71,73,0,5,0,0,0,6,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Dagger,Pierce,Frost Dragon Head Knife VI,http://forums2.battleon.com/f/fb.asp?m=19945815
Frost Dragon Head Knife VII,70,Ice,79,77,81,0,7,0,0,0,9,6,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Dagger,Pierce,Frost Dragon Head Knife VII,http://forums2.battleon.com/f/fb.asp?m=19945829
Frost Dragon Head Knife VIII,80,Ice,85,80,90,0,9,0,0,0,12,12,8,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Dagger,Pierce,Frost Dragon Head Knife VIII,http://forums2.battleon.com/f/fb.asp?m=19945939
Frost Dragon Head Staff I,10,Ice,26,23,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Staff,Magic,Frost Dragon Head Staff I,http://forums2.battleon.com/f/fb.asp?m=19946391
Frost Dragon Head Staff II,20,Ice,39,38,40,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Staff,Magic,Frost Dragon Head Staff II,http://forums2.battleon.com/f/fb.asp?m=19946395
Frost Dragon Head Staff III,30,Ice,49,46,52,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Staff,Magic,Frost Dragon Head Staff III,http://forums2.battleon.com/f/fb.asp?m=19946406
Frost Dragon Head Staff IV,40,Ice,58,57,59,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Staff,Magic,Frost Dragon Head Staff IV,http://forums2.battleon.com/f/fb.asp?m=19946416
Frost Dragon Head Staff V,50,Ice,65,63,67,0,0,4,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Staff,Magic,Frost Dragon Head Staff V,http://forums2.battleon.com/f/fb.asp?m=19946461
Frost Dragon Head Staff VI,60,Ice,72,71,73,0,0,5,0,0,6,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Staff,Magic,Frost Dragon Head Staff VI,http://forums2.battleon.com/f/fb.asp?m=19946474
Frost Dragon Head Staff VII,70,Ice,79,77,81,0,0,7,0,0,9,6,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Staff,Magic,Frost Dragon Head Staff VII,http://forums2.battleon.com/f/fb.asp?m=19946484
Frost Dragon Head Staff VIII,80,Ice,85,80,90,0,0,9,0,0,12,12,8,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Staff,Magic,Frost Dragon Head Staff VIII,http://forums2.battleon.com/f/fb.asp?m=19946493
Frost Moglin Defender Blade,80,Good,88,74,102,12,0,0,6,6,7,7,11,9,7,7,7,1,2,1,0,0,-7,0,0,0,0,10,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,10,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sword,Melee,Frost Moglin Defender Blade,http://forums2.battleon.com/f/fb.asp?m=21917445
Frost Moglin Defender Blade,75,Good,85,76,94,10,0,0,6,6,6,6,9,8,7,7,7,1,1,1,0,0,-4,0,0,0,0,8,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,8,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sword,Melee,Frost Moglin Defender Blade,http://forums2.battleon.com/f/fb.asp?m=21917444
Frost Moglin Defender Blade,70,Good,80,72,88,9,0,0,6,6,6,6,9,7,5,5,5,0,1,1,0,0,-3,0,0,0,0,6,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,6,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sword,Melee,Frost Moglin Defender Blade,http://forums2.battleon.com/f/fb.asp?m=21917441
Frost Moglin Defender Blade,60,Good,74,62,86,8,0,0,5,5,5,5,7,6,4,4,4,0,1,0,0,0,-2,0,0,0,0,5,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,5,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sword,Melee,Frost Moglin Defender Blade,http://forums2.battleon.com/f/fb.asp?m=21917440
Frost Moglin Defender Blade,50,Good,67,61,73,6,0,0,4,4,4,4,6,5,3,3,3,0,0,0,0,0,-2,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sword,Melee,Frost Moglin Defender Blade,http://forums2.battleon.com/f/fb.asp?m=21917439
Frost Moglin Defender Blade,40,Good,60,50,70,4,0,0,2,2,2,2,5,4,3,3,3,0,0,0,0,0,-1,0,0,0,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sword,Melee,Frost Moglin Defender Blade,http://forums2.battleon.com/f/fb.asp?m=21917438
Frost Moglin Defender Blade,30,Good,50,42,58,3,0,0,1,1,1,1,4,3,2,2,2,0,0,0,0,0,-1,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sword,Melee,Frost Moglin Defender Blade,http://forums2.battleon.com/f/fb.asp?m=21917436
Frost Moglin Defender Blade,20,Good,40,29,51,1,0,0,1,1,1,1,2,1,1,1,1,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sword,Melee,Frost Moglin Defender Blade,http://forums2.battleon.com/f/fb.asp?m=21917433
Frost Moglin Defender Blade,10,Good,27,21,33,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sword,Melee,Frost Moglin Defender Blade,http://forums2.battleon.com/f/fb.asp?m=21917430
Frost Moglin Defender Blades,80,Good,88,74,102,0,12,0,6,6,7,7,11,9,7,7,7,1,2,1,0,0,-7,0,0,0,0,10,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,10,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Dagger,Pierce,Frost Moglin Defender Blades,http://forums2.battleon.com/f/fb.asp?m=21917462
Frost Moglin Defender Blades,75,Good,85,76,94,0,10,0,6,6,6,6,9,8,7,7,7,1,1,1,0,0,-4,0,0,0,0,8,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,8,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Dagger,Pierce,Frost Moglin Defender Blades,http://forums2.battleon.com/f/fb.asp?m=21917461
Frost Moglin Defender Blades,70,Good,80,72,88,0,9,0,6,6,6,6,9,7,5,5,5,0,1,1,0,0,-3,0,0,0,0,6,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,6,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Dagger,Pierce,Frost Moglin Defender Blades,http://forums2.battleon.com/f/fb.asp?m=21917460
Frost Moglin Defender Blades,60,Good,74,62,86,0,8,0,5,5,5,5,7,6,4,4,4,0,1,0,0,0,-2,0,0,0,0,5,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,5,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Dagger,Pierce,Frost Moglin Defender Blades,http://forums2.battleon.com/f/fb.asp?m=21917459
Frost Moglin Defender Blades,50,Good,67,61,73,0,6,0,4,4,4,4,6,5,3,3,3,0,0,0,0,0,-2,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Dagger,Pierce,Frost Moglin Defender Blades,http://forums2.battleon.com/f/fb.asp?m=21917457
Frost Moglin Defender Blades,40,Good,60,50,70,0,4,0,2,2,2,2,5,4,3,3,3,0,0,0,0,0,-1,0,0,0,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Dagger,Pierce,Frost Moglin Defender Blades,http://forums2.battleon.com/f/fb.asp?m=21917456
Frost Moglin Defender Blades,30,Good,50,42,58,0,3,0,1,1,1,1,4,3,2,2,2,0,0,0,0,0,-1,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Dagger,Pierce,Frost Moglin Defender Blades,http://forums2.battleon.com/f/fb.asp?m=21917454
Frost Moglin Defender Blades,20,Good,40,29,51,0,1,0,1,1,1,1,2,1,1,1,1,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Dagger,Pierce,Frost Moglin Defender Blades,http://forums2.battleon.com/f/fb.asp?m=21917453
Frost Moglin Defender Blades,10,Good,27,21,33,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Dagger,Pierce,Frost Moglin Defender Blades,http://forums2.battleon.com/f/fb.asp?m=21917450
Frost Moglin Defender Staff,80,Good,88,74,102,0,0,12,6,6,7,7,11,9,7,7,7,1,2,1,0,0,-7,0,0,0,0,10,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,10,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Staff,Magic,Frost Moglin Defender Staff,http://forums2.battleon.com/f/fb.asp?m=21912970
